id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
432694398,70919764,666,69938,355.236,2555430,46214.5,0.0050793,0.660793,0.660793,0.301014,11538
187742360,75931316,666,244783,677.356,6903960,82232.9,0.00276717,0.335942,0.335942,0.685758,11539
187747813,75931188,666,244783,856.474,5965080,99475.1,0.00349891,0.406381,0.406381,0.587585,11539
187773638,75931347,666,244783,674.581,6137100,76488.7,0.00275583,0.312476,0.312476,0.514844,11539
187775283,75931353,666,244676,337.526,5454470,45445.5,0.00137948,0.185737,0.185793,0.670496,11539
187786010,75931323,666,244783,623.616,5249200,69086.9,0.00254763,0.282237,0.282237,0.365515,11539
259316857,78000746,666,244783,243.259,5190050,23480.3,0.000993774,0.0959229,0.0959229,0.238561,11539
259317316,78001135,666,244783,161.587,4493260,17814.9,0.000660122,0.0727783,0.0727783,1.76273,11539
259343874,78001183,666,34969,57.2165,1129870,7170,0.00163621,0.205039,0,0,11539
259350594,78001147,666,104907,29.8371,2429660,3105.57,0.000284414,0.0296031,0.0296031,0.573123,11539
259373382,78001243,666,185151,88.9261,4150970,10519,0.00048029,0.0568134,0.0555889,0.340068,11539
259385582,78001207,666,209814,316.993,4032660,33094.3,0.00151083,0.157732,0.157732,0.369314,11539
259400089,78001219,666,208637,84.577,2809480,8861.01,0.000405379,0.042471,0.0431318,1.89271,11539
259417472,78001303,666,244783,27.9345,8323540,3503.25,0.00011412,0.0143117,0.0143117,1.27894,11539
259421278,78001315,666,209814,60.6036,2834560,6404.24,0.000288845,0.0305234,0.0305234,0.757058,11539
259448319,78001339,666,244752,157.995,5597950,19971.1,0.000645531,0.0815974,0.0815902,1.29574,11539
443549127,73496905,666,69938,745.334,3458080,102036,0.0106571,1.45895,1.45895,0.397458,11539
140052672,100081903,666,209814,117.426,5833050,17430,0.000559667,0.0830735,0.0830735,1.45803,11540
143878767,100084678,666,34409.3,10.9935,461362,1595.31,0.000319492,0.0463627,0,0,11540
423437712,69855739,666,69938,130.323,2728670,18820.1,0.0018634,0.269097,0.269097,0.0776379,11540
432282774,70813257,666,91323.9,1721.83,5399900,296230,0.0188541,3.24373,2.64984,0.8053,11540
442216374,72109410,666,139876,857.66,7973910,120956,0.00613158,0.86474,0.86474,0.283342,11540
423437947,69855773,666,139616,322.955,5696190,45340.2,0.00231316,0.324749,0.324533,0.814949,11541
416498286,69236801,666,139876,40.6732,4160170,5362.18,0.00029078,0.0383353,0.0383353,1.24106,11542
454981932,75828188,666,69938,154.084,2160220,16893.6,0.00220315,0.241551,0.241551,0.0790557,11542
438178896,71608214,666,139876,14461,9744040,2386100,0.103384,17.0587,17.0587,0.318962,11544
422921934,69835612,666,139876,64.9978,4637820,7962.44,0.000464681,0.056925,0.056925,0.927845,11546
434052377,71152437,666,139876,66.1417,4978700,9415.55,0.00047286,0.0673136,0.0673136,1.04529,11549
453121124,75042247,666,139876,1609.21,3631950,202051,0.0115045,1.4445,1.4445,0.679776,11549
416532913,69236807,666,139053,2440.15,8943170,350003,0.0175483,2.51704,2.52384,0.582581,11550
442180276,72119628,666,139876,434.932,4903940,57355.5,0.00310941,0.410045,0.410045,0.553408,11550
260045778,77674598,666,244783,724.456,5211620,85719.8,0.00295959,0.350187,0.350187,0.860386,11551
260062787,77674514,666,244783,721.084,5525770,87744.6,0.00294581,0.358459,0.358459,0.988898,11551
260200209,77674580,666,244783,639.868,6142190,74166.8,0.00261402,0.30299,0.30299,0.342328,11551
260243166,77674612,666,244783,476.913,5902890,53742,0.00194831,0.219549,0.219549,0.661367,11551
260886343,78213365,666,244783,62.6161,6483660,7609.51,0.000255803,0.0310867,0.0310867,0.680238,11551
260915892,78213367,666,244783,229.515,6107880,26817.7,0.000937625,0.109557,0.109557,0.968347,11551
260920176,78213371,666,244783,177.412,4492210,20117.9,0.000724771,0.0821866,0.0821866,1.16304,11551
260920364,78213369,666,244783,669.163,5812350,82056.4,0.0027337,0.335221,0.335221,0.819332,11551
260927723,78213373,666,244783,335.96,6034440,36027.1,0.00137248,0.14718,0.14718,0.261358,11551
262050012,80205963,666,244783,363.314,4881620,41709.1,0.00148423,0.170392,0.170392,0.814272,11551
262050181,80205965,666,244783,940.357,4946380,105334,0.00384159,0.430317,0.430317,0.552627,11551
430760468,70723343,666,138966,717.519,6344690,95826.5,0.00516325,0.689566,0.691907,0.663462,11551
444717067,73615550,666,139876,243.285,5444110,32327,0.00173929,0.231112,0.231112,0.958675,11551
451062664,74724532,666,139843,418.683,6132720,59991.7,0.00299394,0.428993,0.428925,1.48326,11552
460461660,80525494,666,115874,16.066,2880770,2040,0.000138651,0.0176054,0.0178907,0.478158,11552
430721494,70723357,666,76884.4,14.8493,3198570,2121.27,0.000193138,0.0275904,0.0377752,1.36046,11553
260046448,77674692,666,244783,79.4243,4174830,8110.35,0.000324468,0.0331328,0.0331328,0.37032,11554
260253957,77674696,666,244783,496.72,6899150,58041.9,0.00202922,0.237116,0.237116,1.33745,11554
260258469,77674694,666,244783,213.795,5371250,25021,0.000873405,0.102217,0.102217,1.05345,11554
260261719,77674690,666,244783,2559.74,7209130,302780,0.0104572,1.23693,1.23693,0.744113,11554
260907989,78213582,666,244783,29.1013,4976810,2821.76,0.000118886,0.0115276,0.0115276,1.14981,11554
260908270,78213593,666,244783,59.8352,4939830,6083.45,0.000244442,0.0248524,0.0248524,1.0979,11554
260977427,78213595,666,244783,241.586,5699710,24163,0.000986941,0.0987119,0.0987119,0.557417,11554
