id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
443004211,72471743,682,489566,1034.66,22542200,137913,0.00211342,0.281705,0.281705,0.916126,11602
419122066,69524449,682,489430,5191.46,21355200,659103,0.0106072,1.34668,1.34671,0.2699,11603
446535007,73925722,682,886579,44802.8,54038200,6482890,0.0505345,7.31226,7.23735,0.165176,11603
139834594,100081918,682,544633,11.896,16789100,1861.71,2.18422e-05,0.00341829,0.00346504,1.16348,11604
143744236,100084601,682,664411,23.8179,20843500,3502.16,3.58481e-05,0.00527107,0.00527107,0.720839,11604
419083450,69524455,682,469046,60.1867,16258100,7129.38,0.000128317,0.0151997,0.0157191,1.60897,11604
464054971,72283799,682,944365,243.311,41541800,34224.7,0.000257645,0.036241,0.0378456,1.13636,11604
439411673,71723943,682,348243,471.027,16192400,69690.7,0.00135258,0.200121,0.20267,1.4726,11605
398282137,87,682,1014100,2771.47,22400600,325958,0.00273293,0.321425,0.321425,0.551786,11606
398282329,88,682,699380,11221.6,24049000,1388850,0.016045,1.98583,1.98583,0.595324,11606
188168857,77069617,682,664411,7696.52,19296700,926143,0.011584,1.39393,1.39393,0.256716,11607
189025551,77698661,682,664411,6894.76,19381600,870648,0.0103773,1.31041,1.31041,0.310735,11607
189065216,77698657,682,734349,19184.5,25056600,2419560,0.0261245,3.29484,3.29484,0.234793,11607
189105529,77698659,682,664411,13494.1,24346100,1742510,0.0203099,2.62263,2.62263,0.466866,11607
189132226,77698663,682,664411,18887,22262300,2379420,0.0284267,3.58125,3.58125,0.456295,11607
